lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYR43;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYR52;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYR61;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYR70;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS06;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS15;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS24;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS33;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS42;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS51;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYS60;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYT05;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYT14;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYT23;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYT32;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYT41;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYT50;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYU04;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYU13;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYU22;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYU31;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BYU40;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39J3BZP55;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39J3BZP64;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39J3BZP73;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39J3BZP82;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39J3BZP91;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ09;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ18;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ27;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ36;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ45;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ54;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ63;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ72;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ81;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZQ90;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR08;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR17;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR26;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR35;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR44;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR53;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR62;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR71;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZR80;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS07;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS16;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS25;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS34;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS43;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS52;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS61;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZS70;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT06;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT15;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT24;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT33;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT42;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT51;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZT60;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZU05;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZU14;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZU23;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZU32;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39J3BZU41;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39K3B0O92;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39K3B0P19;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P28;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P37;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P46;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P55;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P64;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P73;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P82;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0P91;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q09;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q18;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q27;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q36;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q45;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q54;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q63;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q72;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q81;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0Q90;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R08;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R17;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R26;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R35;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R44;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R53;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R62;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R71;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0R80;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0S07;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0S16;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0S25;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0S34;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0S43;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B0S52;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39K3B1O93;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P29;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P38;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P47;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P56;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P65;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P74;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P83;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1P92;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q19;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q28;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q37;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q46;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q55;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q64;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q73;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q82;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1Q91;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R09;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R18;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R27;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R36;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R45;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R54;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R63;ES;non;19;190.0;A 5;17.3;10.3;12.8;305;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R72;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R81;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1R90;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1S08;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1S17;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1S26;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1S35;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1S44;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B1S53;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 224;MMB39K3B2O94;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P39;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P48;ES;non;19;190.0;A 5;17.4;10.7;13.0;310;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P57;ES;non;19;190.0;A 5;17.7;10.8;13.3;317;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P66;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P75;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P84;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2P93;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q29;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q38;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q47;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q56;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q65;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q74;ES;non;19;190.0;A 5;17.8;11.1;13.6;324;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q83;ES;non;19;190.0;A 5;17.3;10.5;12.9;307;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2Q92;ES;non;19;190.0;A 5;17.7;10.9;13.4;319;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2R19;ES;non;19;190.0;A 5;17.5;11.1;13.2;314;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2R28;ES;non;19;190.0;A 5;17.8;11.0;13.5;321;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2R37;ES;non;19;190.0;A 5;17.9;11.2;13.7;326;None;None;None;None;None;None;None;None;None;None;G;2600;2009
MERCEDES-BENZ;SPRINTER 324;MMB39K3B2R46;ES;non;19;190.0;A 5;17.4;10.9;13.1;312;None;None;None;None;None;None;None;None;None;None;G;2600;2009
