lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
BMW;330xd BERLINE BVA;MBM8822CK969;GO;non;13;150.0;A 5;11.9;6.9;8.7;233;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;330xd TOURING;MBM6834CP550;GO;non;13;150.0;M 6;10.3;6.4;7.8;209;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;330xd TOURING BVA;MBM8834CV551;GO;non;14;150.0;A 5;12.1;7.1;8.9;238;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;525d BERLINE;MBM5732DB431;GO;non;11;130.0;M 6;9.3;5.3;6.7;179;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;525d BERLINE BVA;MBM7732DJ432;GO;non;11;130.0;A 6;10.6;6.2;7.8;208;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;525d TOURING;MBM5734D7459;GO;non;11;130.0;M 6;9.7;5.6;7.0;187;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;525d TOURING BVA;MBM7734DE460;GO;non;11;130.0;A 6;10.9;6.5;8.0;213;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;530d BERLINE;MBM5932DV711;GO;non;13;160.0;M 6;9.5;5.5;6.9;184;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;530d BERLINE BVA;MBM7932DP056;GO;non;14;160.0;A 6;10.8;6.1;7.8;208;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;530d TOURING;MBM5934DC469;GO;non;13;160.0;M 6;9.9;5.8;7.2;192;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;530d TOURING BVA;MBM7934DJ470;GO;non;14;160.0;A 6;11.1;6.4;8.0;213;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;535d BERLINE BVA;MBM7932D3713;GO;non;18;200.0;A 6;10.9;6.3;8.0;211;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;535d TOURING BVA;MBM7934DE720;GO;non;18;200.0;A 6;11.1;6.5;8.2;216;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;730d BVA;MBM7932AC567;GO;non;14;160.0;A 6;12.1;6.5;8.5;227;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;740d BVA;MBM7932AG571;GO;non;18;190.0;A 6;13.8;7.5;9.7;259;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;X3 2.0d;MBM6632K9526;GO;non;9;110.0;M 6;9.6;5.9;7.2;191;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;X3 3.0d;MBM6832KK287;GO;non;13;150.0;M 6;11.1;6.9;8.4;224;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;X3 3.0d BVA;MBM8832KR288;GO;non;14;150.0;A 5;12.1;7.3;9.1;243;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;X5 3.0d;MBM6932KF685;GO;non;14;160.0;M 6;11.4;7.0;8.6;229;None;None;None;None;None;None;None;None;None;None;None;None;2005
BMW;X5 3.0d BVA;MBM8932KM686;GO;non;15;160.0;A 6;12.0;8.0;9.4;250;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;CTS 2.6L V6 4P;MG61802B6015;ES;non;12;133.0;M 5;13.6;8.2;10.2;242;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;CTS 2.6L V6 4P BVA;MG63802BD016;ES;non;12;133.0;A 5;14.4;8.6;10.7;254;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;CTS 3.2L V6 4P;MG61902BJ017;ES;non;15;160.0;M 5;14.9;8.7;11.0;261;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;CTS 3.2L V6 4P BVA;MG63902B0018;ES;non;15;160.0;A 5;16.4;9.0;11.7;276;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;SEVILLE V8 4.6L BVA;MG63902AQ009;ES;non;23;224.0;A 4;19.5;11.0;14.1;335;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;SRX 4.6L V8 BVA;MG64904DD022/MG64904DE023;ES;non;25;239.0;A 5;19.1;10.9;14.0;331;None;None;None;None;None;None;None;None;None;None;None;None;2005
CADILLAC;XLR 4.6L V8 BVA;MG63905CA021;ES;non;24;240.0;A 5;18.2;9.0;12.3;291;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;CORVETTE CABRIOLET V8 5.7L;MG11905D0068;ES;non;26;253.0;M 6;19.4;9.5;13.1;314;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;CORVETTE CABRIOLET V8 5.7L BVA;MG13905DJ069;ES;non;26;253.0;A 4;17.3;9.1;12.1;290;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;CORVETTE COUPE C6 V8 6.0L;MG11901D3176;ES;non;32;297.0;M 6;19.8;9.1;13.0;310;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;CORVETTE COUPE C6 V8 6.0L BVA;MG13901DL177;ES;non;31;297.0;A 4;18.4;8.8;12.4;293;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;CORVETTE V8 5.7L;MG11901DQ066;ES;non;26;253.0;M 6;19.4;9.5;13.1;314;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;CORVETTE V8 5.7L BVA;MG13901D8067;ES;non;26;253.0;A 4;17.3;9.1;12.1;290;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;KALOS 1.2L SE / SE PACK;MG11102N1134;ES;non;5;53.0;M 5;8.4;5.5;6.6;159;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;KALOS 1.4L SX;MG11202NC135;ES;non;6;69.0;M 5;8.6;6.1;7.0;171;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;KALOS 1.4L SX BVA;MG13202NJ136;ES;non;6;69.0;A 4;10.5;6.0;7.6;178;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;LACETTI 1.4L SE;MG11202J2165;ES;non;6;69.5;M 5;9.3;5.9;7.1;171;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;LACETTI 1.6L SX;MG11302J7160/MG11302JG169;ES;non;7;80.0;M 5;9.1;6.0;7.1;178;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;LACETTI 1.6L SX BVA;MG13302JE161;ES;non;7;80.0;A 4;11.2;6.2;8.1;197;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;LACETTI 1.8L CDX;MG11402JJ162;ES;non;8;90.0;M 5;9.8;6.2;7.5;183;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;LACETTI 1.8L CDX BVA;MG13402JQ163;ES;non;9;90.0;A 4;12.5;6.9;9.1;218;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;MATIZ 0.8L PACK SUPER S;MG11002KR137;ES;non;4;37.5;M 5;8.3;5.2;6.3;144;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;MATIZ 1.0L SE;MG11002KS138;ES;non;5;46.5;M 5;8.8;5.3;6.6;158;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;NUBIRA 1.6L SX;MG11302J3156/MG11302JH170;ES;non;7;80.0;M 5;9.1;6.0;7.1;178;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;NUBIRA 1.8L CDX;MG11402JF158;ES;non;8;90.0;M 5;9.8;6.2;7.5;183;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;NUBIRA 1.8L CDX BVA;MG13402JM159;ES;non;9;90.0;A 4;12.5;6.9;9.1;218;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;NUBIRA SW 1.6L SX;MG11304JJ168;ES;non;7;80.0;M 5;10.3;6.3;7.8;181;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;NUBIRA SW 1.8L CDX;MG11404JS167;ES;non;8;90.0;M 5;9.8;6.2;7.5;183;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;NUBIRA SW 1.8L CDX BVA;MG13404JX166;ES;non;9;90.0;A 4;12.5;6.9;9.1;218;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;REZZO 1.6L SX;MG11204M2122;ES;non;7;66.0;M 5;11.0;6.7;8.3;208;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;REZZO 2.0L CDX;MG11404MJ119;ES;non;9;89.0;M 5;12.0;7.2;9.0;236;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;REZZO 2.0L CDX BVA;MG13404MQ120;ES;non;9;89.0;A 4;15.1;8.2;10.8;265;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;TAHOE V8 5.3L BVA 5PL;MG14904GR171/MG14904GS172;ES;non;23;220.0;A 4;20.2;10.8;14.2;337;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;TAHOE V8 5.3L BVA 7PL;MG14904GT173/MG14904GU174;ES;non;23;220.0;A 4;20.2;10.8;14.2;337;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;TRAILBLAZER 4.2L;MG14904H1083;ES;non;20;201.0;A 4;17.9;10.1;13.0;310;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;TRANS SPORT V6 3.4L 4X4 BVA;MG14806CH085;ES;non;14;138.0;A 4;16.4;10.8;12.8;303;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHEVROLET;TRANS SPORT V6 3.4L BVA;MG13806C3074/MG13806C4075;ES;non;13;138.0;A 4;15.9;9.4;11.7;280;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;300C 2.7L;MC33802LE733;ES;non;13;142.0;A 4;15.2;8.2;10.8;257;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;300C 3.5L;MC33902LY732;ES;non;17;183.0;A 4;15.9;8.2;11.1;264;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;300C 5.7L;MC33902L0734;ES;non;25;250.0;A 5;18.3;8.7;12.3;291;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;300M 2.7L;MC33802GH511;ES;non;14;150.0;A 4;15.8;8.9;11.5;265;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;300M 3.5L;MC33902G1510;ES;non;18;185.0;A 4;16.3;8.7;11.5;270;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;CROSSFIRE CABRIOLET 3.2L;MC31905KS702;ES;non;15;160.0;M 6;15.4;7.6;10.4;250;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;CROSSFIRE CABRIOLET 3.2L BVA;MC33905KB704;ES;non;15;160.0;A 5;14.3;7.7;10.1;243;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;CROSSFIRE CABRIOLET 3.2L SRT-6 BVA;MC33905KP718;ES;non;24;246.0;A 5;15.9;8.2;11.0;264;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;CROSSFIRE COUPE 3.2L;MC31901KC694;ES;non;15;160.0;M 6;15.4;7.6;10.4;250;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;CROSSFIRE COUPE 3.2L BVA;MC33901KV696;ES;non;15;160.0;A 5;14.3;7.7;10.1;243;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;CROSSFIRE COUPE 3.2L SRT-6 BVA;MC33901KG717;ES;non;24;246.0;A 5;15.9;8.2;11.0;264;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 3.3L 4X4 LIMITED BVA;MC34706ET621;ES;non;14;128.0;A 4;18.2;10.5;13.3;319;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 3.3L LX;MC33706E7638;ES;non;14;128.0;A 4;18.2;10.5;13.3;319;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER BERLINE 2.4L;MC31602HE727;ES;non;10;105.0;M 5;13.5;7.6;9.7;231;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER BERLINE 2.4L BVA;MC33602HJ726;ES;non;10;105.0;A 4;14.2;8.4;10.5;251;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER BERLINE 2.4L TURBO;MC31902H9728;ES;non;15;164.0;M 5;13.1;7.8;9.8;232;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER CABRIOLET 2.4L;MC31605HP731;ES;non;10;105.0;M 5;13.5;7.6;9.7;231;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER CABRIOLET 2.4L BVA;MC33605HS729;ES;non;10;105.0;A 4;14.4;8.6;10.8;256;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER CABRIOLET 2.4L TURBO;MC31905HH730;ES;non;15;164.0;M 5;13.2;8.2;9.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;SEBRING CABRIOLET 2.0L;MC31605JJ723;ES;non;9;104.0;M 5;11.6;6.7;8.5;202;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;SEBRING CABRIOLET 2.7L;MC33805J7722;ES;non;14;149.0;A 4;14.7;8.4;10.8;256;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.4L LUXE;MC31606ES639;ES;non;10;108.0;M 5;13.1;7.9;9.8;235;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.4L SE;MC31606ET640;ES;non;10;108.0;M 5;13.1;7.9;9.8;235;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.4L SE BVA;MC33606ES633;ES;non;11;108.0;A 4;16.2;10.2;12.5;297;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.4L SE LUXE BVA;MC33606EQ631;ES;non;11;108.0;A 4;16.2;10.2;12.5;297;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 3.3L BVA;MC33706E1632;ES;non;14;128.0;A 4;18.2;10.5;13.3;319;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 2.5L CRD LX;MC35602ES574;GO;non;9;105.0;M 5;10.2;6.5;7.8;207;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 2.5L CRD SE LUXE;MC35602ER573;GO;non;9;105.0;M 5;10.2;6.5;7.8;207;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 2.8L CRD LIMITED BVA;MC37606EA675;GO;non;10;110.0;A 4;11.5;6.7;8.5;225;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 2.8L CRD LX BVA;MC37606EQ680;GO;non;10;110.0;A 4;11.5;6.7;8.5;225;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;GRAND VOYAGER 2.8L CRD SE LUXE BVA;MC37606EC677;GO;non;10;110.0;A 4;11.5;6.7;8.5;225;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;PT CRUISER BERLINE 2.2L CRD;MC35402H8668;GO;non;8;89.0;M 5;9.1;5.6;6.9;185;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.5L CRD LX;MC35602EN569;GO;non;9;105.0;M 5;9.9;6.4;7.7;203;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.5L CRD SE LUXE;MC35602EP571;GO;non;9;105.0;M 5;9.9;6.4;7.7;203;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.8L CRD LX BVA;MC37606EW686;GO;non;10;110.0;A 4;11.3;6.6;8.4;221;None;None;None;None;None;None;None;None;None;None;None;None;2005
CHRYSLER;VOYAGER 2.8L CRD SE LUXE BVA;MC37606EZ689;GO;non;10;110.0;A 4;11.3;6.6;8.4;221;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;BERLINGO 1.4i;MCT1103CG756;ES;non;6;55.0;M 5;9.6;6.2;7.4;175;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;BERLINGO 1.4i GNV;MCT9003CC774/MCT9003CE837;ES;non;/GN  5;55.0;M 5;10.0;6.4;7.8;185;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;BERLINGO 1.4i GPL;MCT9103CL773/MCT9103CN836;ES;non;/GP  5;55.0;M 5;10.0;6.4;7.8;185;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;BERLINGO 1.6i 16V;MCT1303CX753;ES;non;7;80.0;M 5;9.5;6.2;7.4;175;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;BERLINGO 1.6i 16V;MCT1303CY754;ES;non;7;80.0;M 5;9.7;6.2;7.5;177;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.1i;MCT1001RC776;ES;non;4;44.1;M 5;7.8;5.0;6.0;143;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.1i;MCT1001RP860;ES;non;4;44.1;M 5;7.5;4.8;5.8;138;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.1i;MCT1001RP861;ES;non;4;44.1;M 5;7.7;4.9;5.9;140;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i;MCT1101R3793;ES;non;5;54.0;M 5;8.3;4.9;6.1;146;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i;MCT1101R4794;ES;non;5;54.0;M 5;8.5;4.9;6.2;148;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i;MCT1101RU856;ES;non;5;54.0;M 5;7.9;4.9;6.0;143;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i;MCT1101RW858;ES;non;5;54.0;M 5;8.1;4.9;6.1;145;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i SensoDrive;MCT3101R1857;ES;non;5;54.0;A 5;7.5;4.8;5.8;138;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i SensoDrive;MCT3101R3859;ES;non;5;54.0;A 5;7.7;4.9;5.9;140;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i SensoDrive;MCT3101RT777;ES;non;5;54.0;A 5;7.6;4.9;5.9;141;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.4i SensoDrive;MCT3101RU778;ES;non;5;54.0;A 5;7.8;5.0;6.0;143;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.6i 16V;MCT1301RM828;ES;non;7;80.0;M 5;8.7;5.3;6.6;158;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.6i 16V SensoDrive;MCT3301RF779;ES;non;6;80.0;A 5;8.3;5.2;6.3;151;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C2 1.6i 16V VTS;MCT1401RU862;ES;non;7;90.0;M 5;9.3;5.4;6.9;163;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.1i;MCT1002P9845;ES;non;4;44.1;M 5;7.7;4.9;5.9;140;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.1i;MCT1002PA846;ES;non;4;44.1;M 5;7.9;4.9;6.0;142;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.1i;MCT1002PE681;ES;non;4;44.1;M 5;7.8;5.0;6.0;143;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i;MCT1102PH843;ES;non;5;54.0;M 5;8.2;4.9;6.1;145;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i;MCT1102PJ844;ES;non;5;54.0;M 5;8.3;5.1;6.2;147;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i;MCT1102PN680;ES;non;5;54.0;M 5;8.2;5.0;6.2;148;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i 16V SensoDrive;MCT3202P1908;ES;non;5;65.0;A 5;6.9;4.9;5.7;135;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i 16V SensoDrive;MCT3202PJ829/MCT3202PS802;ES;non;5;65.0;A 5;7.6;5.0;6.0;143;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i 16V SensoDrive 4PL;MCT3202P2909;ES;non;5;65.0;A 5;7.6;5.0;6.0;143;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i BVA;MCT3102PR750;ES;non;5;54.0;A 4;9.3;5.4;6.8;161;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.4i BVA;MCT3102PX684;ES;non;5;54.0;A 4;9.7;5.5;7.1;170;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.6i 16V;MCT1302P1904/MCT1302P2905/MCT1302P6715/MCT1302PH920/MCT1302PP734/MCT1302PQ735;ES;non;6;80.0;M 5;8.6;5.2;6.5;155;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.6i 16V 4PL;MCT1302PJ921;ES;non;6;80.0;M 5;8.6;5.2;6.5;155;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.6i 16V SensoDrive;MCT3302P9906/MCT3302PX736/MCT3302PY834;ES;non;6;80.0;A 5;8.0;5.1;6.2;148;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 5P 1.6i 16V SensoDrive 4PL;MCT3302PA907;ES;non;6;80.0;A 5;8.0;5.1;6.2;148;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 PLURIEL 1.4i;MCT1105QP747;ES;non;5;54.0;M 5;8.9;5.5;6.8;163;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 PLURIEL 1.4i;MCT1105QQ748;ES;non;5;54.0;M 5;9.0;5.7;6.9;165;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C3 PLURIEL 1.6i 16V SensoDrive;MCT3305QH749;ES;non;7;80.0;A 5;8.3;5.5;6.6;157;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 5P 1.4i;MCT1202SP899;ES;non;6;65.0;M 5;8.7;5.2;6.4;153;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 5P 1.6i;MCT1302S0900/MCT1302S1901;ES;non;7;80.0;M 5;9.5;5.7;7.1;169;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 5P 2.0i;MCT1502SM902;ES;non;8;100.0;M 5;11.3;5.8;7.8;186;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 5P 2.0i BVA;MCT3602SP924;ES;non;9;103.0;A 4;11.7;6.1;8.1;193;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 COUPE 1.4i;MCT1201SE890;ES;non;6;65.0;M 5;8.7;5.2;6.4;153;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 COUPE 1.6i;MCT1301SP891/MCT1301SQ892;ES;non;7;80.0;M 5;9.5;5.7;7.1;169;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 COUPE 2.0i;MCT1501SC894;ES;non;8;100.0;M 5;11.3;5.8;7.8;186;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C4 COUPE 2.0i;MCT1701SV893;ES;non;11;130.0;M 5;11.7;6.5;8.4;200;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 1.8i;MCT1402MD873;ES;non;7;85.0;M 5;11.3;6.0;7.9;187;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 2.0i;MCT1602MJ869;ES;non;9;103.0;M 5;11.1;6.3;8.0;190;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 2.0i BVA;MCT3602M5911;ES;non;9;103.0;A 4;12.4;6.4;8.6;206;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK 1.8i;MCT1404MK876;ES;non;7;85.0;M 5;11.3;6.0;7.9;187;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK 2.0HPi;MCT1604MZ616;ES;non;9;103.0;M 5;10.4;6.2;7.7;185;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK 2.0i;MCT1604MP871;ES;non;9;103.0;M 5;11.1;6.3;8.0;190;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK 2.0i BVA;MCT3604MA912;ES;non;9;103.0;A 4;12.4;6.4;8.6;206;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK V6;MCT1904MP647;ES;non;14;152.0;M 5;13.8;7.4;9.8;230;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK V6 BVA;MCT3904M6648;ES;non;14;152.0;A 4;14.8;7.7;10.3;245;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 BREAK V6 BVA;MCT3904MJ916;ES;non;14;152.0;A 6;14.7;7.2;10.0;238;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C5 V6 BVA;MCT3902ME915;ES;non;14;152.0;A 6;14.7;7.2;10.0;238;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C8 2.0i 16V;MCT1506N3661/MCT1506N4662;ES;non;9;100.0;M 5;12.3;7.3;9.1;218;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C8 2.0i 16V BVA;MCT3506NE763/MCT3506NF764;ES;non;9;100.0;A 4;13.7;7.3;9.6;230;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;C8 2.2i 16V;MCT1706NP663/MCT1706NQ664/MCT3806NB730/MCT3806NC731;ES;non;11;116.0;M 5;12.9;7.8;9.7;231;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;JUMPER II COMBI COURT 11Q 2.0i;MCT1403EF687;ES;non;10;81.0;M 5;16.1;11.2;13.0;306;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;JUMPER II COMBI COURT 11Q 2.0i;MCT1403EG688;ES;non;10;81.0;M 5;15.9;11.0;12.8;301;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;JUMPER II COMBI COURT 11Q 2.0i 4X4;MCT2403EK689;ES;non;10;81.0;M 5;16.3;11.4;13.2;311;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;JUMPER II COMBI COURT 15Q 2.0i 4X4;MCT2403EP693;ES;non;10;81.0;M 5;16.1;11.2;13.0;306;None;None;None;None;None;None;None;None;None;None;None;None;2005
CITROEN;JUMPER II COMBI MOYEN 15Q 2.0i;MCT1403EJ690;ES;non;10;81.0;M 5;16.3;11.4;13.2;311;None;None;None;None;None;None;None;None;None;None;None;None;2005
