lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D4766;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D5731;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D5767;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D6732;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D6768;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D7733;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D7769;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D8734;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D8770;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D9735;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4D9771;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DA736;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DA772;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DB737;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DB773;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DC738;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DC774;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DD739;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DD775;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DE740;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DF741;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DG742;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DH743;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DJ744;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DJ745;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DK746;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DL747;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DM748;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DN749;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DP750;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DP751;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DP776;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DQ752;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DQ777;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DR753;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DR778;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DS754;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DS779;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DT755;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DT780;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DU756;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DU781;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DV757;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DW722;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DW758;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DX723;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DX759;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DY724;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DY760;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DZ725;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.7t;MMB73R4DZ761;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73L3DL367;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D0671;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D1672;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D2673;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D3674;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D4675;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D5676;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D6677;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3D7678;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DJ679;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DK680;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DL681;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DM682;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DN683;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DX668;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DY669;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73N3DZ670;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D0375;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D0400;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D1376;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D1401;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D2377;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D2402;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D3378;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D3403;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D4379;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D4404;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D5380;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D5405;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D6381;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D6406;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D7382;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D7407;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D8383;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D8408;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D9384;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3D9409;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DA385;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DA410;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DB386;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DC387;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DP363;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DP364;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DP388;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DP389;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DQ365;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DQ390;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DR366;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DR391;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DS367;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DS392;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DT368;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DT393;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DU369;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DU394;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DV370;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DV395;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DW371;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DW396;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DX372;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DX397;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DY373;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DY398;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DZ374;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI EXTRA-LONG BVA - 2.9t;MMB73S3DZ399;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DG421;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DH422;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DJ423;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DJ424;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DK425;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DL426;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DM427;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DN428;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DP429;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DP430;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DQ431;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DR432;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DS433;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DT434;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VITO 111 CDI LONG - 2.7t;MMB53N4DU435;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
