lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
LEXUS ;IS 300h ;M10LEXVP000Z786 ;EH ;oui ;9;133;V 0 ;4.5;4.5;4.3;101;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0003341 ;EH ;oui ;9;133;V . ;4.6;4.6;4.4;103;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0009541 ;EH ;oui ;9;133;V 0 ;4.6;4.6;4.4;103;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0000787 ;EH ;oui ;9;133;V 0 ;4.5;4.5;4.3;101;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0004342 ;EH ;oui ;9;133;V . ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000A542 ;EH ;oui ;9;133;V 0 ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0001788 ;EH ;oui ;9;133;V 0 ;4.7;4.8;4.6;107;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0005343 ;EH ;oui ;9;133;V . ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000B543 ;EH ;oui ;9;133;V 0 ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0002789 ;EH ;oui ;9;133;V 0 ;4.7;4.8;4.6;107;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0006344 ;EH ;oui ;9;133;V . ;4.5;4.5;4.3;101;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000C544 ;EH ;oui ;9;133;V 0 ;4.5;4.5;4.3;101;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0003790 ;EH ;oui ;9;133;V 0 ;4.4;4.4;4.3;99;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0007345 ;EH ;oui ;9;133;V . ;4.5;4.5;4.3;101;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000D545 ;EH ;oui ;9;133;V 0 ;4.5;4.5;4.3;101;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0004791 ;EH ;oui ;9;133;V 0 ;4.4;4.4;4.3;99;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0008346 ;EH ;oui ;9;133;V . ;4.6;4.6;4.4;103;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000E546 ;EH ;oui ;9;133;V 0 ;4.6;4.6;4.4;103;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0005792 ;EH ;oui ;9;133;V 0 ;4.5;4.5;4.3;101;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0009347 ;EH ;oui ;9;133;V . ;4.6;4.6;4.4;103;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000F547 ;EH ;oui ;9;133;V 0 ;4.6;4.6;4.4;103;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0006793 ;EH ;oui ;9;133;V 0 ;4.5;4.5;4.3;101;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000A348 ;EH ;oui ;9;133;V . ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000G548 ;EH ;oui ;9;133;V 0 ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0007794 ;EH ;oui ;9;133;V 0 ;4.7;4.8;4.6;107;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000B349 ;EH ;oui ;9;133;V . ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000H549 ;EH ;oui ;9;133;V 0 ;4.9;4.9;4.7;109;0.099;0.02;0.002;;0;1695;1695;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0008795 ;EH ;oui ;9;133;V 0 ;4.7;4.8;4.6;107;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP0009796 ;EH ;oui ;9;133;V 0 ;4.7;4.8;4.6;107;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 300h ;M10LEXVP000A797 ;EH ;oui ;9;133;V 0 ;4.7;4.8;4.6;107;0.165;0.037;0.007;;0;1695;1695;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000T076 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000W176 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000X177 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000Y178 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000Z179 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP0000180 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP0001181 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP0002182 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP0003183 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP0004184 ;ES ;non ;13;153;A 6 ;11.8;6.5;8.4;194;0.164;0.039;0.006;;0.003;1605;1695;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP000W079 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP0005185 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP0006186 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP0007187 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP0008188 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP0009189 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250C V6 2.5L ;M10LEXVP000A190 ;ES ;non ;13;153;A 6 ;12.7;7.2;9.2;213;0.117;0.046;0.008;;0.003;1805;1825;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000C350 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000J550 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000B798 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000D351 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000J551 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000C799 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000E352 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000K552 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000D800 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000F353 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000L553 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000E801 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000G354 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000M554 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000F802 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000H355 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000N555 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000G803 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000J356 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000P556 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000H804 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000J357 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000P557 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000J805 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000K358 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000R558 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000J806 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000L359 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000R559 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000K807 ;ES ;non ;13;153;A 6 ;11.9;6.7;8.6;199;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000M360 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000S560 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000L808 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000N361 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*630/2012EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000T561 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;IS 250 V6 2.5L ;M10LEXVP000M809 ;ES ;non ;13;153;A 6 ;12.4;7.3;9.2;213;0.123;0.033;0.027;;0.002;1630;1630;715/2007*136/2014EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000T101 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000B191 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000U102 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000C192 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000V103 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000D193 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000W104 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000P194 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000R195 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000R196 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000S197 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1625;1625;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000T198 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000U199 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000V200 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000W201 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000X202 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1555;1575;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000Y203 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP000Z204 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0000205 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0001206 ;ES ;non ;50;412;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1615;1655;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0002207 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0003208 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0004209 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0005210 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0006211 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1625;1625;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0007212 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0008213 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1625;1625;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LFA ;M10LEXVP0009214 ;ES ;non ;51;420;A 6 ;25.2;11.3;16.3;379;0.614;0.048;0.033;;;1585;1605;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP000T040 ;ES ;non ;28;280;A 8 ;16.5;7.9;11.1;261;0.164;0.049;0.007;;0.003;2020;2130;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0005113 ;ES ;non ;28;280;A 8 ;16.5;7.9;11.1;261;0.164;0.049;0.007;;0.003;2020;2130;715/2007*692/2008EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0004281 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2015;2155;715/2007*566/2011EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP000A409 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2015;2015;715/2007*195/2013EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0001691 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.149;0.028;0.01;;0;2015;2015;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0005282 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2015;2155;715/2007*566/2011EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP000B410 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2015;2015;715/2007*195/2013EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0002692 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.149;0.028;0.01;;0;2015;2015;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0006283 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2055;2095;715/2007*566/2011EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP000C411 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2055;2055;715/2007*195/2013EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0003693 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.149;0.028;0.01;;0;2055;2055;715/2007*136/2014EURO6 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0007284 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2015;2155;715/2007*566/2011EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP000D412 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.092;0.032;0.004;;0.002;2015;2015;715/2007*195/2013EURO5 ;None;None;None;None;2015
LEXUS ;LS 460 V8 4.6L 2WD ;M10LEXVP0004694 ;ES ;non ;29;285;A 8 ;15.7;7.8;10.7;249;0.149;0.028;0.01;;0;2015;2015;715/2007*136/2014EURO6 ;None;None;None;None;2015
